Node,X,Y,Z,U1 @ 0.0,U2 @ 0.0,U3 @ 0.0,U1 @ 0.1,U2 @ 0.1,U3 @ 0.1,U1 @ 0.15,U2 @ 0.15,U3 @ 0.15,U1 @ 0.2,U2 @ 0.2,U3 @ 0.2,U1 @ 0.25,U2 @ 0.25,U3 @ 0.25,U1 @ 0.3,U2 @ 0.3,U3 @ 0.3,U1 @ 0.35,U2 @ 0.35,U3 @ 0.35,U1 @ 0.4,U2 @ 0.4,U3 @ 0.4,U1 @ 0.41,U2 @ 0.41,U3 @ 0.41,U1 @ 0.42,U2 @ 0.42,U3 @ 0.42,U1 @ 0.43,U2 @ 0.43,U3 @ 0.43,U1 @ 0.44,U2 @ 0.44,U3 @ 0.44,U1 @ 0.45,U2 @ 0.45,U3 @ 0.45,U1 @ 0.46,U2 @ 0.46,U3 @ 0.46,U1 @ 0.47,U2 @ 0.47,U3 @ 0.47,U1 @ 0.48,U2 @ 0.48,U3 @ 0.48,U1 @ 0.49,U2 @ 0.49,U3 @ 0.49,U1 @ 0.5,U2 @ 0.5,U3 @ 0.5,U1 @ 0.51,U2 @ 0.51,U3 @ 0.51,U1 @ 0.52,U2 @ 0.52,U3 @ 0.52,U1 @ 0.53,U2 @ 0.53,U3 @ 0.53,U1 @ 0.54,U2 @ 0.54,U3 @ 0.54,U1 @ 0.55,U2 @ 0.55,U3 @ 0.55,U1 @ 0.56,U2 @ 0.56,U3 @ 0.56,U1 @ 0.57,U2 @ 0.57,U3 @ 0.57,U1 @ 0.58,U2 @ 0.58,U3 @ 0.58,U1 @ 0.59,U2 @ 0.59,U3 @ 0.59,U1 @ 0.6,U2 @ 0.6,U3 @ 0.6,U1 @ 0.61,U2 @ 0.61,U3 @ 0.61,U1 @ 0.62,U2 @ 0.62,U3 @ 0.62,U1 @ 0.63,U2 @ 0.63,U3 @ 0.63,U1 @ 0.64,U2 @ 0.64,U3 @ 0.64,U1 @ 0.65,U2 @ 0.65,U3 @ 0.65,U1 @ 0.66,U2 @ 0.66,U3 @ 0.66,U1 @ 0.67,U2 @ 0.67,U3 @ 0.67,U1 @ 0.68,U2 @ 0.68,U3 @ 0.68,U1 @ 0.69,U2 @ 0.69,U3 @ 0.69,U1 @ 0.7,U2 @ 0.7,U3 @ 0.7,U1 @ 0.71,U2 @ 0.71,U3 @ 0.71,U1 @ 0.72,U2 @ 0.72,U3 @ 0.72,U1 @ 0.73,U2 @ 0.73,U3 @ 0.73,U1 @ 0.74,U2 @ 0.74,U3 @ 0.74,U1 @ 0.75,U2 @ 0.75,U3 @ 0.75,U1 @ 0.76,U2 @ 0.76,U3 @ 0.76,U1 @ 0.77,U2 @ 0.77,U3 @ 0.77,U1 @ 0.78,U2 @ 0.78,U3 @ 0.78,U1 @ 0.79,U2 @ 0.79,U3 @ 0.79,U1 @ 0.8,U2 @ 0.8,U3 @ 0.8,U1 @ 0.81,U2 @ 0.81,U3 @ 0.81,U1 @ 0.82,U2 @ 0.82,U3 @ 0.82,U1 @ 0.83,U2 @ 0.83,U3 @ 0.83,U1 @ 0.84,U2 @ 0.84,U3 @ 0.84,U1 @ 0.85,U2 @ 0.85,U3 @ 0.85,U1 @ 0.86,U2 @ 0.86,U3 @ 0.86,U1 @ 0.87,U2 @ 0.87,U3 @ 0.87,U1 @ 0.88,U2 @ 0.88,U3 @ 0.88,U1 @ 0.89,U2 @ 0.89,U3 @ 0.89,U1 @ 0.9,U2 @ 0.9,U3 @ 0.9,U1 @ 0.91,U2 @ 0.91,U3 @ 0.91,U1 @ 0.92,U2 @ 0.92,U3 @ 0.92,U1 @ 0.93,U2 @ 0.93,U3 @ 0.93,U1 @ 0.94,U2 @ 0.94,U3 @ 0.94,U1 @ 0.95,U2 @ 0.95,U3 @ 0.95,U1 @ 0.96,U2 @ 0.96,U3 @ 0.96,U1 @ 0.97,U2 @ 0.97,U3 @ 0.97,U1 @ 0.98,U2 @ 0.98,U3 @ 0.98,U1 @ 0.99,U2 @ 0.99,U3 @ 0.99
3,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.7295712,0.0,0.0,0.8011284,0.0,0.0,0.86055684,0.0,0.0,0.91491777,0.0,0.0,0.9620748,0.0,0.0,1.0006402,0.0,0.0,1.0299054,0.0,0.0,1.0341692,0.0,0.0,1.0380032,0.0,0.0,1.0411545,0.0,0.0,1.0427842,0.0,0.0,1.0418136,0.0,0.0,1.0377079,0.0,0.0,1.027903,0.0,0.0,1.0068151,0.0,0.0,0.9636981,0.0,0.0,0.87817305,0.0,0.0,0.70854276,0.0,0.0,0.38767725,0.0,0.0,-0.15861972,0.0,0.0,-0.69885755,0.0,0.0,-0.71066,0.0,0.0,-0.71019375,0.0,0.0,-0.716655,0.0,0.0,-0.71981806,0.0,0.0,-0.7264638,0.0,0.0,-0.7188407,0.0,0.0,-0.72806835,0.0,0.0,-0.73421425,0.0,0.0,-0.73362726,0.0,0.0,-0.73227215,0.0,0.0,-0.73919183,0.0,0.0,-0.7370247,0.0,0.0,-0.74703676,0.0,0.0,-0.7423003,0.0,0.0,-0.7457915,0.0,0.0,-0.7543587,0.0,0.0,-0.7517582,0.0,0.0,-0.75019574,0.0,0.0,-0.7529657,0.0,0.0,-0.7603558,0.0,0.0,-0.76296294,0.0,0.0,-0.75821495,0.0,0.0,-0.7617063,0.0,0.0,-0.764573,0.0,0.0,-0.7662758,0.0,0.0,-0.765846,0.0,0.0,-0.766365,0.0,0.0,-0.7760708,0.0,0.0,-0.7735683,0.0,0.0,-0.77913535,0.0,0.0,-0.7815993,0.0,0.0,-0.7823121,0.0,0.0,-0.7876537,0.0,0.0,-0.79068905,0.0,0.0,-0.80211264,0.0,0.0,-0.8002903,0.0,0.0,-0.79946554,0.0,0.0,-0.7991931,0.0,0.0,-0.80121833,0.0,0.0,-0.801088,0.0,0.0,-0.8027176,0.0,0.0,-0.8102382,0.0,0.0,-0.8104,0.0,0.0,-0.8210887,0.0,0.0,-0.822113,0.0
4,36.0,0.0,0.0,0.0,0.0,0.0,0.7963301,0.0,0.0,0.94827163,0.0,0.0,1.1154796,0.0,0.0,1.2929933,0.0,0.0,1.4793686,0.0,0.0,1.6778082,0.0,0.0,1.8872362,0.0,0.0,1.9303836,0.0,0.0,1.9733751,0.0,0.0,2.0160956,0.0,0.0,2.0585032,0.0,0.0,2.100171,0.0,0.0,2.1401932,0.0,0.0,2.1770184,0.0,0.0,2.2089877,0.0,0.0,2.2329626,0.0,0.0,2.2427595,0.0,0.0,2.2282658,0.0,0.0,2.1742318,0.0,0.0,2.0634022,0.0,0.0,1.8942877,0.0,0.0,1.7755108,0.0,0.0,1.6524137,0.0,0.0,1.390217,0.0,0.0,1.2111592,0.0,0.0,1.626962,0.0,0.0,1.6826583,0.0,0.0,1.7569586,0.0,0.0,1.8088847,0.0,0.0,1.8321233,0.0,0.0,1.8790809,0.0,0.0,1.8859736,0.0,0.0,1.9095892,0.0,0.0,1.9210446,0.0,0.0,1.9353508,0.0,0.0,1.9482306,0.0,0.0,1.9607191,0.0,0.0,1.9611634,0.0,0.0,1.9847236,0.0,0.0,1.9919784,0.0,0.0,2.0083263,0.0,0.0,2.0261285,0.0,0.0,2.052444,0.0,0.0,2.0685582,0.0,0.0,2.079487,0.0,0.0,2.0947354,0.0,0.0,2.113542,0.0,0.0,2.1340163,0.0,0.0,2.1527388,0.0,0.0,2.174102,0.0,0.0,2.201499,0.0,0.0,2.2252345,0.0,0.0,2.251594,0.0,0.0,2.2826114,0.0,0.0,2.3159573,0.0,0.0,2.349706,0.0,0.0,2.3884182,0.0,0.0,2.4322526,0.0,0.0,2.478479,0.0,0.0,2.5346541,0.0,0.0,2.5977633,0.0,0.0,2.6795802,0.0,0.0,2.7789528,0.0,0.0,2.9127312,0.0,0.0,3.11025,0.0,0.0,3.3268507,0.0,0.0
6,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.72956604,0.0,0.0,0.80114186,0.0,0.0,0.86056185,0.0,0.0,0.9149036,0.0,0.0,0.96207,0.0,0.0,1.0006217,0.0,0.0,1.0298826,0.0,0.0,1.0341518,0.0,0.0,1.0380034,0.0,0.0,1.0411555,0.0,0.0,1.042787,0.0,0.0,1.0418193,0.0,0.0,1.0377042,0.0,0.0,1.0278922,0.0,0.0,1.0068063,0.0,0.0,0.963693,0.0,0.0,0.8781904,0.0,0.0,0.7086079,0.0,0.0,0.3878695,0.0,0.0,-0.15884803,0.0,0.0,-0.7124726,0.0,0.0,-0.72428805,0.0,0.0,-0.7251311,0.0,0.0,-0.73083425,0.0,0.0,-0.73287827,0.0,0.0,-0.7441923,0.0,0.0,-0.7351707,0.0,0.0,-0.74372643,0.0,0.0,-0.7468076,0.0,0.0,-0.7505806,0.0,0.0,-0.75011486,0.0,0.0,-0.75551593,0.0,0.0,-0.7542645,0.0,0.0,-0.7631404,0.0,0.0,-0.76097405,0.0,0.0,-0.76345676,0.0,0.0,-0.77139735,0.0,0.0,-0.76879317,0.0,0.0,-0.77074593,0.0,0.0,-0.7737006,0.0,0.0,-0.7768769,0.0,0.0,-0.77803266,0.0,0.0,-0.7816413,0.0,0.0,-0.7801304,0.0,0.0,-0.781566,0.0,0.0,-0.7902271,0.0,0.0,-0.7938129,0.0,0.0,-0.7925993,0.0,0.0,-0.78570956,0.0,0.0,-0.7972584,0.0,0.0,-0.79666066,0.0,0.0,-0.79897934,0.0,0.0,-0.80501974,0.0,0.0,-0.80120987,0.0,0.0,-0.8035832,0.0,0.0,-0.80571795,0.0,0.0,-0.8072017,0.0,0.0,-0.8027112,0.0,0.0,-0.80801266,0.0,0.0,-0.8095924,0.0,0.0,-0.80867517,0.0,0.0,-0.82118493,0.0,0.0,-0.8194253,0.0,0.0,-0.8207695,0.0,0.0,-0.81765443,0.0,0.0,-0.8199986,0.0
7,36.0,0.0,1.0,0.0,0.0,0.0,0.7963378,0.0,0.0,0.9482869,0.0,0.0,1.1154928,0.0,0.0,1.2929908,0.0,0.0,1.479347,0.0,0.0,1.6778007,0.0,0.0,1.8872344,0.0,0.0,1.9303839,0.0,0.0,1.9733841,0.0,0.0,2.0160956,0.0,0.0,2.0585048,0.0,0.0,2.1001718,0.0,0.0,2.1401968,0.0,0.0,2.177033,0.0,0.0,2.2089906,0.0,0.0,2.23299,0.0,0.0,2.2427754,0.0,0.0,2.228305,0.0,0.0,2.1742892,0.0,0.0,2.0634637,0.0,0.0,1.8943995,0.0,0.0,1.7757322,0.0,0.0,1.6525548,0.0,0.0,1.3906931,0.0,0.0,1.212329,0.0,0.0,1.6267822,0.0,0.0,1.6812681,0.0,0.0,1.7568666,0.0,0.0,1.8088278,0.0,0.0,1.8320055,0.0,0.0,1.879765,0.0,0.0,1.8865938,0.0,0.0,1.910477,0.0,0.0,1.9223131,0.0,0.0,1.9364291,0.0,0.0,1.9492065,0.0,0.0,1.9617991,0.0,0.0,1.9627839,0.0,0.0,1.986304,0.0,0.0,1.993163,0.0,0.0,2.008634,0.0,0.0,2.0273776,0.0,0.0,2.0527904,0.0,0.0,2.0699575,0.0,0.0,2.0815406,0.0,0.0,2.0962052,0.0,0.0,2.1162822,0.0,0.0,2.1364079,0.0,0.0,2.155979,0.0,0.0,2.179092,0.0,0.0,2.203687,0.0,0.0,2.2269566,0.0,0.0,2.2563028,0.0,0.0,2.288736,0.0,0.0,2.3187778,0.0,0.0,2.3522952,0.0,0.0,2.3921063,0.0,0.0,2.4356658,0.0,0.0,2.4827821,0.0,0.0,2.5372028,0.0,0.0,2.602243,0.0,0.0,2.684059,0.0,0.0,2.7830482,0.0,0.0,2.916856,0.0,0.0,3.116283,0.0,0.0,3.3323753,0.0,0.0
238,0.23397835,29.999367,0.0,0.0,0.0,0.0,0.0066373586,0.729537,0.0,0.007028488,0.8010761,0.0,0.0074014883,0.8605402,0.0,0.007846923,0.91486585,0.0,0.008317385,0.9620564,0.0,0.008808782,1.0006353,0.0,0.009170421,1.0299534,0.0,0.009190546,1.0342487,0.0,0.009190575,1.0381241,0.0,0.009082992,1.0413226,0.0,0.008872553,1.0430063,0.0,0.008511718,1.0421314,0.0,0.007924583,1.0381453,0.0,0.0068277265,1.0285463,0.0,0.0048560994,1.0078065,0.0,0.0013628443,0.9653032,0.0,-0.0050127334,0.88091826,0.0,-0.01660861,0.71361953,0.0,-0.036664452,0.39800417,0.0,-0.07740717,-0.10495595,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0,-0.33397865,-0.3516847,0.0
239,0.4679496,29.997465,0.0,0.0,0.0,0.0,0.013282874,0.7294684,0.0,0.014073874,0.80105156,0.0,0.01482428,0.8604688,0.0,0.015745139,0.9148578,0.0,0.016685033,0.9620577,0.0,0.017652556,1.0007167,0.0,0.018399531,1.0302122,0.0,0.01844038,1.0345716,0.0,0.018451644,1.0385338,0.0,0.018245174,1.0418615,0.0,0.017830351,1.0437285,0.0,0.01712844,1.0431182,0.0,0.01597491,1.0395343,0.0,0.013821467,1.0305651,0.0,0.009952173,1.0108812,0.0,0.0030572917,0.97023565,0.0,-0.00954876,0.88928396,0.0,-0.032492157,0.7286904,0.0,-0.07207772,0.4283645,0.0,-0.14927317,-0.020531902,0.0,-0.38027495,-0.16526741,0.0,-0.36706236,-0.18199933,0.0,-0.36179316,-0.17606087,0.0,-0.364766,-0.17726128,0.0,-0.37427133,-0.16748846,0.0,-0.38356036,-0.1743388,0.0,-0.37653902,-0.15702702,0.0,-0.39321256,-0.15539087,0.0,-0.37934533,-0.16558789,0.0,-0.38686007,-0.1564399,0.0,-0.37852475,-0.15432313,0.0,-0.37873492,-0.16381127,0.0,-0.3854036,-0.1505436,0.0,-0.3838288,-0.15942329,0.0,-0.3808432,-0.15473497,0.0,-0.38265297,-0.15295893,0.0,-0.38284984,-0.16494685,0.0,-0.3840655,-0.1505811,0.0,-0.38001454,-0.15151878,0.0,-0.37873647,-0.15419683,0.0,-0.37945825,-0.15601553,0.0,-0.37907958,-0.15922731,0.0,-0.383182,-0.14764881,0.0,-0.3796592,-0.14629339,0.0,-0.37894717,-0.14747438,0.0,-0.37798527,-0.15032297,0.0,-0.37506226,-0.14873192,0.0,-0.36967534,-0.14364885,0.0,-0.36634427,-0.14643751,0.0,-0.36317408,-0.14566344,0.0,-0.3574683,-0.14568585,0.0,-0.3548107,-0.14231567,0.0,-0.3475461,-0.14005712,0.0,-0.3458193,-0.14118372,0.0,-0.34357122,-0.1403345,0.0,-0.33902082,-0.1399302,0.0,-0.33487508,-0.13304661,0.0,-0.32615066,-0.13207711,0.0,-0.32873785,-0.13746516,0.0,-0.32445738,-0.13682592,0.0,-0.31432778,-0.13519281,0.0,-0.3111361,-0.13375185,0.0,-0.30371267,-0.13664511,0.0,-0.29749826,-0.13532306,0.0,-0.29408145,-0.13173942,0.0,-0.28957835,-0.13791433,0.0
240,0.7019075,29.994297,0.0,0.0,0.0,0.0,0.019952139,0.7293401,0.0,0.021143,0.8009055,0.0,0.022255506,0.8603602,0.0,0.023652215,0.9147737,0.0,0.02505384,0.96203315,0.0,0.026527463,1.0007817,0.0,0.027671186,1.0305647,0.0,0.02775348,1.0350388,0.0,0.027789816,1.0391482,0.0,0.027489915,1.0426875,0.0,0.026914636,1.0448471,0.0,0.02591499,1.0446651,0.0,0.024232188,1.041733,0.0,0.02108035,1.0338069,0.0,0.015427853,1.0158427,0.0,0.0053386483,0.97821546,0.0,-0.013177442,0.90279007,0.0,-0.046922997,0.75302446,0.0,-0.10516127,0.47551286,0.0,-0.20823038,0.08254271,0.0,-0.40210834,0.075678885,0.0,-0.39603066,0.033120763,0.0,-0.38721526,0.03847084,0.0,-0.39345098,0.04089706,0.0,-0.4025866,0.054313343,0.0,-0.42349118,0.052015476,0.0,-0.40715766,0.07611468,0.0,-0.43385628,0.08079269,0.0,-0.41674685,0.06285204,0.0,-0.4267764,0.07878221,0.0,-0.410516,0.08114569,0.0,-0.412644,0.06850923,0.0,-0.41960442,0.08986262,0.0,-0.4202191,0.075498514,0.0,-0.41297075,0.080466904,0.0,-0.4142,0.08758177,0.0,-0.41875562,0.07244106,0.0,-0.41999403,0.09225996,0.0,-0.41065392,0.091169454,0.0,-0.413009,0.08657361,0.0,-0.4146529,0.08474201,0.0,-0.41608667,0.0850087,0.0,-0.42168993,0.09986193,0.0,-0.41493076,0.102583885,0.0,-0.4090822,0.10112914,0.0,-0.4087466,0.10182787,0.0,-0.4041068,0.10472093,0.0,-0.39788452,0.106788464,0.0,-0.38732773,0.10659294,0.0,-0.3836767,0.10206202,0.0,-0.37873247,0.10093166,0.0,-0.3726446,0.10570802,0.0,-0.3676819,0.10152599,0.0,-0.3552367,0.10863606,0.0,-0.34999925,0.10950618,0.0,-0.34444013,0.11350275,0.0,-0.33354816,0.11478351,0.0,-0.32045037,0.12168973,0.0,-0.31643987,0.1153947,0.0,-0.30881238,0.11445431,0.0,-0.29922634,0.119065054,0.0,-0.2890014,0.11816697,0.0,-0.2785747,0.12418576,0.0,-0.27485836,0.11915448,0.0,-0.26952428,0.12436653,0.0,-0.2632621,0.10868779,0.0
241,0.9358445,29.989862,0.0,0.0,0.0,0.0,0.02666412,0.72915745,0.0,0.028234346,0.8007664,0.0,0.029709052,0.8601799,0.0,0.031602874,0.9146616,0.0,0.033476494,0.9619754,0.0,0.035456423,1.0008785,0.0,0.037047178,1.0310308,0.0,0.03717651,1.0356586,0.0,0.037252493,1.0399663,0.0,0.036904763,1.0437877,0.0,0.036180068,1.0463426,0.0,0.03491859,1.0467535,0.0,0.032798313,1.0447149,0.0,0.028762741,1.0381769,0.0,0.02148753,1.0225538,0.0,0.008469353,0.9890076,0.0,-0.015499626,0.9211059,0.0,-0.05929422,0.7856794,0.0,-0.13468847,0.5362697,0.0,-0.25657988,0.19340152,0.0,-0.4055698,0.22335066,0.0,-0.40914395,0.17360222,0.0,-0.39412776,0.17958969,0.0,-0.4036771,0.18310909,0.0,-0.41182703,0.20223473,0.0,-0.43786243,0.20340636,0.0,-0.41177002,0.22969325,0.0,-0.44442013,0.24241523,0.0,-0.425627,0.21897197,0.0,-0.43325746,0.2407268,0.0,-0.41137585,0.24234435,0.0,-0.41851023,0.22910969,0.0,-0.42266965,0.2580162,0.0,-0.42724794,0.24338573,0.0,-0.41759703,0.250542,0.0,-0.41578248,0.2596811,0.0,-0.42436177,0.241824,0.0,-0.4211961,0.2669636,0.0,-0.4118495,0.267128,0.0,-0.41395319,0.2625522,0.0,-0.41393754,0.26231986,0.0,-0.41701496,0.2585013,0.0,-0.41918173,0.28021786,0.0,-0.410867,0.2837297,0.0,-0.40647,0.28236386,0.0,-0.40343186,0.28241748,0.0,-0.39894068,0.28208408,0.0,-0.39060813,0.28567794,0.0,-0.37499654,0.28575107,0.0,-0.36986044,0.28296113,0.0,-0.36539286,0.2791358,0.0,-0.3520904,0.28438574,0.0,-0.34305847,0.27972963,0.0,-0.3290897,0.2809795,0.0,-0.32277617,0.2858295,0.0,-0.3157499,0.28450978,0.0,-0.3002412,0.29225874,0.0,-0.28789204,0.28749076,0.0,-0.2783508,0.29089397,0.0,-0.27044004,0.2855797,0.0,-0.25479072,0.28451282,0.0,-0.24254926,0.28387198,0.0,-0.23070578,0.2817631,0.0,-0.21564974,0.2842628,0.0,-0.21262346,0.28055552,0.0,-0.20071054,0.27732372,0.0
242,1.169754,29.98416,0.0,0.0,0.0,0.0,0.03341366,0.72887594,0.0,0.035366233,0.8005052,0.0,0.037244916,0.8599387,0.0,0.03960831,0.91446745,0.0,0.041977033,0.9618774,0.0,0.04449839,1.0009505,0.0,0.04657462,1.0315589,0.0,0.046787195,1.0363735,0.0,0.046913918,1.040931,0.0,0.04654135,1.045086,0.0,0.045715906,1.0481385,0.0,0.044254716,1.0492738,0.0,0.04176575,1.0483282,0.0,0.036999945,1.0435286,0.0,0.028312432,1.0307808,0.0,0.012720753,1.002301,0.0,-0.016073255,0.9435984,0.0,-0.06895591,0.8255012,0.0,-0.15995464,0.6083245,0.0,-0.2969098,0.31311208,0.0,-0.4034091,0.38236088,0.0,-0.41407704,0.33361205,0.0,-0.3952567,0.34043753,0.0,-0.40813243,0.3478579,0.0,-0.41547045,0.37049362,0.0,-0.44429606,0.3795305,0.0,-0.41420466,0.40776914,0.0,-0.44652152,0.4286964,0.0,-0.4299629,0.40138954,0.0,-0.43825376,0.42663574,0.0,-0.4107766,0.42493188,0.0,-0.42438304,0.41325203,0.0,-0.42302966,0.44537592,0.0,-0.43084034,0.4311545,0.0,-0.4161928,0.4398596,0.0,-0.4133716,0.45113572,0.0,-0.42541412,0.43485788,0.0,-0.41652653,0.46400005,0.0,-0.40892157,0.46344867,0.0,-0.40987033,0.4605286,0.0,-0.4119675,0.460008,0.0,-0.41773435,0.46048978,0.0,-0.41380963,0.48791,0.0,-0.40841588,0.48800907,0.0,-0.39910474,0.48776743,0.0,-0.39807278,0.4900325,0.0,-0.38955924,0.49167415,0.0,-0.37885186,0.49510545,0.0,-0.3612744,0.49481344,0.0,-0.35331917,0.49162275,0.0,-0.3453308,0.48861617,0.0,-0.3319091,0.49577877,0.0,-0.32485554,0.49144247,0.0,-0.30425045,0.49641997,0.0,-0.30035323,0.4953992,0.0,-0.2874591,0.49710494,0.0,-0.2689781,0.5008906,0.0,-0.25436282,0.49984568,0.0,-0.23671566,0.49748766,0.0,-0.2282322,0.493238,0.0,-0.21011996,0.49085137,0.0,-0.19181041,0.4939876,0.0,-0.18389498,0.48868167,0.0,-0.17137127,0.48574534,0.0,-0.16127136,0.48522788,0.0,-0.15361623,0.4733123,0.0
243,1.4036295,29.977188,0.0,0.0,0.0,0.0,0.040221862,0.728514,0.0,0.042555895,0.8001876,0.0,0.044803858,0.8595757,0.0,0.04765551,0.91416955,0.0,0.050518956,0.96166575,0.0,0.053611897,1.000936,0.0,0.05624692,1.0320575,0.0,0.056543168,1.0370764,0.0,0.056758184,1.0419136,0.0,0.056391813,1.0464733,0.0,0.055518582,1.0500927,0.0,0.053941667,1.0520643,0.0,0.051208988,1.0523934,0.0,0.045845546,1.0495951,0.0,0.03603145,1.0402238,0.0,0.018297516,1.017599,0.0,-0.0146013945,0.9695648,0.0,-0.075294726,0.8712078,0.0,-0.17975833,0.68841577,0.0,-0.32954764,0.43913168,0.0,-0.3935742,0.5278064,0.0,-0.41574794,0.4747134,0.0,-0.38946974,0.47991422,0.0,-0.40468696,0.49035534,0.0,-0.41174573,0.5180641,0.0,-0.4434831,0.5304347,0.0,-0.40999147,0.5590963,0.0,-0.44456467,0.5863393,0.0,-0.42992985,0.560928,0.0,-0.43487698,0.5862089,0.0,-0.4064949,0.5851633,0.0,-0.4217336,0.5783163,0.0,-0.41473442,0.61305755,0.0,-0.4252471,0.60137004,0.0,-0.41203883,0.6087456,0.0,-0.40945023,0.6196053,0.0,-0.42391193,0.60545576,0.0,-0.41194326,0.63582927,0.0,-0.40120196,0.63551384,0.0,-0.40365285,0.6333012,0.0,-0.40607607,0.6323218,0.0,-0.4133633,0.63344824,0.0,-0.40893975,0.6639296,0.0,-0.3992853,0.66596997,0.0,-0.38959348,0.6669208,0.0,-0.3893172,0.6670758,0.0,-0.3788345,0.66721034,0.0,-0.36635095,0.6715985,0.0,-0.35018107,0.66855973,0.0,-0.3406746,0.6668024,0.0,-0.32539377,0.666596,0.0,-0.31076458,0.6661782,0.0,-0.30130124,0.66022915,0.0,-0.27713174,0.6626327,0.0,-0.26796618,0.6618591,0.0,-0.2535875,0.6611524,0.0,-0.23523806,0.66750616,0.0,-0.21318036,0.6644279,0.0,-0.19686976,0.6632914,0.0,-0.1834652,0.6559286,0.0,-0.16469125,0.6531824,0.0,-0.14396453,0.6542198,0.0,-0.13252813,0.6463674,0.0,-0.11643101,0.6477088,0.0,-0.10713884,0.6504157,0.0,-0.0957507,0.63505507,0.0
